author,experience_days,number_of_fact_checks,unique_claim_percentage,fc_frequency_mean,fc_frequency_std,pairwise_diff_mean,pairwise_diff_std,number_of_organisations,word_count_mean,word_count_std
Molly O'Connor,44,8,0.875,6.285714285714286,3.773340063934768,20.107142857142858,12.499540807892236,1,733.375,119.1109176955904
Molpasorn Shoowong,91,7,0.14285714285714285,14.833333333333334,10.943795807061948,39.095238095238095,25.543435950971944,1,685.0,585.5567151580337
Monique Curet,669,174,0.9482758620689655,3.867052023121387,9.50151217968836,160.19739552189225,152.14160729087948,1,490.36206896551727,182.8506163978725
Monique Ngo Mayag,2063,27,0.6296296296296297,78.88461538461539,83.19871485693847,727.7692307692307,520.402600851958,1,528.5185185185185,161.64238076463505
Moniza Hafizee,5,2,1.0,5.0,,5.0,0.0,1,497.0,52.32590180780452
Montira Rungjirajittranon,213,19,0.8947368421052632,11.333333333333334,13.433934205410347,63.72514619883041,47.59810317804919,1,428.2105263157895,100.80320704078619
Morgan Keith,84,3,0.6666666666666666,42.0,5.656854249492381,56.0,20.06655592438988,1,578.0,125.1079533842673
Morten Jerven,0,1,1.0,,,,,1,1658.0,
Motunrayo Joel,2516,238,0.9747899159663865,10.61603375527426,12.40558565278908,695.5899372407191,518.789407228383,1,339.8193277310924,289.74443293722055
Mounika Dasari,58,69,0.8695652173913043,0.38235294117647056,0.5471612429733267,19.0306905370844,13.786581042057216,1,300.1449275362319,65.28721056683014
Mridula Arya,875,14,1.0,66.84615384615384,165.916568468335,160.5164835164835,237.29289929950286,1,430.7857142857143,104.12579564488964
Muazu Muhammad,0,1,1.0,,,,,1,548.0,
Mukesh Rawat,557,9,1.0,69.25,55.378567282710684,217.38888888888889,138.72580425224464,1,530.5555555555555,152.2466018595416
Murshid M,98,32,0.875,2.6129032258064515,3.3234261373351717,31.913306451612904,22.918917042962924,1,344.59375,84.77250747850715
Mythreyee Ramesh,91,3,1.0,45.0,63.63961030678928,60.333333333333336,42.66406242052229,1,344.6666666666667,49.16638417997945
N Ahmad,0,1,1.0,,,,,1,690.0,
Nabeela Khan,152,8,0.875,21.142857142857142,11.894376422334652,60.57142857142857,37.845011533347225,1,464.625,137.01088330076973
Nadia Nasanovsky,1408,4,1.0,468.6666666666667,302.67198967419057,726.8333333333334,381.16375162855604,1,526.5,239.8784414378805
Nadia Pflaum,273,47,0.9787234042553191,5.934782608695652,3.1721158302589947,96.08880666049954,66.31451338183767,1,723.2340425531914,222.57145533278668
Nahiara S. Alonso,846,34,0.11764705882352941,25.21212121212121,29.15235579648493,288.4812834224599,211.34286735528488,1,521.9117647058823,180.3083835841552
Nai Issa,39,4,0.5,13.0,12.767145334803704,19.833333333333332,12.772583485297282,1,780.25,381.8310053762877
Najmi Mamat,353,34,0.9411764705882353,10.242424242424242,10.997244834020654,132.32976827094475,92.42429086369845,1,433.2352941176471,72.20931645739493
Naledi Mashishi,913,120,0.9583333333333334,7.6722689075630255,7.543219251277178,263.70882352941175,189.639839109844,1,560.2,305.3940724634292
Namrata Agarwal,183,22,0.7727272727272727,8.285714285714286,9.803789354850792,61.25541125541125,43.73948510554738,1,412.27272727272725,115.3620313118587
Nana Chaduneli,0,1,1.0,,,,,1,355.0,
Nana Rapava,0,1,1.0,,,,,1,1414.0,
Nancy Badertscher,722,108,0.8333333333333334,6.747663551401869,4.9622983452092555,232.86863966770508,163.2383448639008,1,871.1111111111111,217.7218208569333
Nancy Madsen,1069,109,0.926605504587156,9.898148148148149,8.630460958238487,378.0581039755352,264.4740066466192,1,811.1743119266055,284.66555568468794
Nandini Singh,640,129,0.8682170542635659,4.5625,7.550095165484605,174.12221414728683,133.92125875763463,1,434.1782945736434,120.33238144902562
Nanditha Kalidoss,277,9,1.0,34.0,56.77021351780476,116.41666666666667,98.51180837284883,1,665.6666666666666,182.32594439629264
Nanji Nandang,154,18,1.0,8.647058823529411,8.87370537367697,60.745098039215684,42.037413994169356,1,813.7777777777778,189.45884406585836
Naphtali Khumalo,330,17,0.8235294117647058,20.625,17.165372119473552,116.19117647058823,78.65575730637552,1,681.7058823529412,238.1390782467995
Naresh Kumar,0,1,1.0,,,,,1,252.0,
Naseem Ferdowsi,77,2,1.0,77.0,,77.0,0.0,1,812.5,3.5355339059327378
Nashir Ordukhanov,0,1,1.0,,,,,1,330.0,
Nasim Asl,506,82,0.9390243902439024,6.246913580246914,8.202942862469436,147.54320987654322,110.88587475657474,1,561.9024390243902,303.61153745039087
Nasir Abbas Babi,156,6,1.0,30.8,17.426990560621764,65.4,38.79312653894587,1,698.3333333333334,239.52675563841856
Natalia Alamdari,1,2,1.0,1.0,,1.0,0.0,1,1026.5,284.9640328181787
Natalia Sanguino,895,4,0.25,298.0,168.97041161102734,510.0,264.3860813280457,1,328.0,197.45210389695353
Natalia Sawka,824,4,0.5,274.3333333333333,196.57653301788935,494.6666666666667,254.5032198006322,1,348.5,115.07244095206578
Natalia Vakhtangashvili,176,5,1.0,44.0,50.36533199202271,93.6,62.325275771551944,1,239.0,519.8922965384272
Natalie Dunlap,212,6,0.8333333333333334,42.4,22.53441811984503,89.13333333333334,52.47839767201569,1,673.5,285.4650591578591
Natalie Wade,1391,282,0.7411347517730497,4.455516014234876,6.8898719535525315,429.64844400696603,320.3857406243305,1,437.01418439716315,174.66133924821517
Nataliia Matvieieva,0,1,1.0,,,,,1,238.0,
Natasha Lopez,3,3,1.0,1.5,0.7071067811865476,2.0,0.816496580927726,1,375.3333333333333,37.55440497908779
Nate Trela,29,13,0.7692307692307693,2.1666666666666665,2.124888588879783,10.35897435897436,7.166471718829178,1,586.8461538461538,147.99090408639205
Nathan Geffen,903,2,1.0,903.0,,903.0,0.0,1,1054.0,415.77878733768995
Natia Paksadze,76,3,1.0,37.5,34.64823227814083,50.333333333333336,27.010286106510527,1,363.0,88.63972021616495
Natia Tvaliashvili,0,1,1.0,,,,,1,753.0,
Nausheen Khan,53,6,1.0,10.4,11.545561917897285,27.6,18.728943732451473,1,435.6666666666667,115.53469897250206
Naveed Ahmad Najar,88,7,0.8571428571428571,14.333333333333334,14.8144074018054,33.095238095238095,25.143217890629906,1,313.85714285714283,109.07096859603013
Nayanika Sengupta,827,168,0.8622754491017964,4.479041916167665,6.719723104013885,245.23645566010836,177.521666745214,1,411.3988095238095,116.28316357199269
Nazi Rekhviashvili,1274,9,1.0,159.25,135.31101739537482,620.1666666666666,394.69253152858676,1,1250.6666666666667,580.729713377919
Nechama Brodie,3473,11,0.8181818181818182,347.3,778.2661712636193,918.7272727272727,1061.5183200499428,1,1727.4545454545455,874.3714729605906
Neelam Singh,153,4,1.0,50.333333333333336,17.67295485574875,81.16666666666667,38.416214747884204,1,390.25,92.56124098851167
Neelambaran A,73,15,1.0,4.714285714285714,3.582619828444659,27.18095238095238,17.984533541685703,1,352.46666666666664,87.61104518321442
Neelesh Moorthy,65,18,0.7777777777777778,3.823529411764706,3.778810892953745,26.366013071895424,17.83282998519514,1,919.8333333333334,299.12662083826245
Nelson Manneh,0,1,1.0,,,,,1,983.0,
Neve Brissenden,18,4,1.0,6.0,2.0,10.333333333333334,4.818944098266987,1,608.25,126.58692665516452
Neysan Donnelly,0,1,1.0,,,,,1,893.0,
Niall O'Connor,954,3,0.6666666666666666,477.0,436.9919907732864,636.0,337.9585773434372,1,1720.3333333333333,1347.278862497788
Niamh Quinlan,0,1,1.0,,,,,1,1589.0,
Nic Spaull,368,2,1.0,368.0,,368.0,0.0,1,1401.0,586.8986283848344
Nica Rhiana Hanopol,1446,8,0.5,206.14285714285714,188.74270720695284,718.6071428571429,465.4393730111147,1,1081.5,721.0476504959393
Nicaflor Baltazar,80,4,1.0,26.0,18.33030277982336,44.666666666666664,25.25646231935282,1,153.5,78.7633586553206
Nick Hardinges,216,96,0.9479166666666666,1.8,5.116930595914337,50.64956140350877,41.79872930768898,1,347.8645833333333,187.30732527287125
Nick Reid,883,13,1.0,73.58333333333333,68.89974051057263,350.6666666666667,237.10652516011504,1,959.2307692307693,265.35295797803406
Nicky Ryan,1416,5,0.8,353.5,356.543125021364,623.9,454.26433934439535,1,2280.0,1612.8684075274089
Nicola Theunissen,957,4,0.5,319.0,276.8916755700684,534.5,328.9269169080978,1,855.0,306.8778258525695
Nicolas Guilhot,0,1,1.0,,,,,1,897.0,
Nicole Barrios,0,1,1.0,,,,,1,1378.0,
Nik Dirga,1000,71,0.8873239436619719,14.285714285714286,11.505692173048626,347.8929577464789,243.4374154937525,1,676.0422535211268,173.10380342604657
Nika Aladoshvili,0,1,1.0,,,,,1,940.0,
Nika Gurini,124,2,1.0,124.0,,124.0,0.0,1,563.5,208.59650045003153
Nika Mamuladze,308,4,1.0,102.66666666666667,90.52255704150946,186.0,103.85566907973777,1,514.0,402.8506753955697
Nika Shekeladze,1075,5,1.0,268.25,273.35492800874596,520.8,384.43641867023996,1,557.0,148.59508740197302
Niki Moore,0,1,1.0,,,,,1,821.0,
Nikki Dobrin,300,141,0.9645390070921985,1.707142857142857,2.2296124403405346,96.30678824721377,68.5529539994108,1,546.1560283687943,209.55020822459377
Nikki Forrester,439,42,1.0,10.24390243902439,6.984914057470135,160.1684088269454,112.55734159092586,1,1138.404761904762,598.0467417707623
Nikko Balbedina,698,5,1.0,174.25,317.9532198295844,410.7,319.32367591520676,1,143.2,74.73085038991594
Niladry Sarkar,112,9,0.7777777777777778,13.625,14.783557468639659,55.861111111111114,38.574713059909094,1,395.8888888888889,66.20506862099845
Nina Baker,202,4,0.75,67.33333333333333,63.73643646559897,124.16666666666667,69.02515644475007,1,812.5,201.61762489094716
Nina Milhaud,52,2,0.5,52.0,,52.0,0.0,1,769.0,765.0895372438445
Nini Bluishvili,0,1,1.0,,,,,1,373.0,
Nini Shaorshadze,14,2,1.0,14.0,,14.0,0.0,1,352.0,87.68124086713189
Nini Tskhvariashvili,0,1,1.0,,,,,1,695.0,
Nino Chibchiuri,2116,3,1.0,1058.0,1479.2673862422573,1410.6666666666667,989.0188179312981,1,1228.0,583.7225368272155
Nino Chokheli,719,11,0.9090909090909091,71.9,72.02846659481236,266.4727272727273,175.30657349553042,1,844.8181818181819,576.0400712071718
Nino Gigishvili,0,1,1.0,,,,,1,231.0,
Nino Kaladze,1,2,1.0,1.0,,1.0,0.0,1,359.5,94.04520189781083
Nino Nadaraia,0,1,1.0,,,,,1,19.0,
Nino Pheradze,0,1,1.0,,,,,1,302.0,
Nino Tsikhelashvili,15,2,0.5,15.0,,15.0,0.0,1,877.0,701.4499269370551
Nino Turiashvili,134,3,1.0,67.0,32.526911934581186,89.33333333333333,36.745370078721784,1,304.6666666666667,501.76621382206804
Nisar Ahmed Siddiqui,945,243,0.9711934156378601,3.4421487603305785,8.323263923162896,233.3234023739074,183.83678152323017,1,329.5432098765432,106.51082078067525
Nishtha Gupta,687,160,0.8875,3.8553459119496853,8.6022049557719,163.00275157232704,125.97006136520447,1,405.00625,118.10604428453647
Nitin B,0,1,1.0,,,,,1,467.0,
Nitish Kumar Dhonge,197,141,0.8368794326241135,0.9357142857142857,4.7106350123882805,48.871327254305974,39.8413807697807,1,298.5744680851064,103.18085606230821
Nitish Rampal,149,6,1.0,29.4,40.32741003337556,79.0,50.924781131913896,1,809.1666666666666,424.32837127237514
Nivruthi Pasupunuri,143,18,1.0,7.9411764705882355,9.896151955654872,47.86274509803921,33.64230507119945,1,262.6666666666667,57.6908597103358
Noah Crider,30,2,1.0,30.0,,30.0,0.0,1,803.5,98.2878425849301
Noah Y. Kim,445,79,0.9240506329113924,5.705128205128205,12.544061537376155,123.8552418046089,101.43808448849406,1,639.493670886076,240.7642145558821
Nodar Diasamidze,0,1,1.0,,,,,1,402.0,
Nolan Hicks,37,3,1.0,18.5,19.091883092036785,24.666666666666668,14.055445761538678,1,1022.3333333333334,341.2276854731066
Nona Tsirgiladze,0,1,1.0,,,,,1,536.0,
Nora Creamer,0,1,1.0,,,,,1,545.0,
Nora Macaluso,620,14,0.9285714285714286,47.15384615384615,36.087500499587,267.0659340659341,178.50944520199855,1,806.9285714285714,412.5588935647136
Nosakhale Akhimien,0,1,1.0,,,,,1,337.0,
Ntombi Dyosop,183,10,0.7,20.333333333333332,20.0124960961895,67.13333333333334,47.041164006762315,1,849.8,116.72170130509389
Nur Ibrahim,2991,958,0.9634655532359081,2.6572622779519333,41.064134729911025,583.8204069345096,421.6529807456743,1,425.98643006263046,219.95984440119463
Nuria Diaz Muñoz,407,7,0.42857142857142855,67.83333333333333,139.03872362283346,125.52380952380952,164.55904109022742,1,861.5714285714286,350.47627458591126
Nurlana Hajiyeva,0,1,1.0,,,,,1,568.0,
Nurudeen Lawal,98,4,0.75,32.333333333333336,18.502252115170556,51.166666666666664,26.422318007489213,1,1194.75,203.9041850150866
Nusaiba Mizan,1107,35,0.9714285714285714,32.55882352941177,35.589572167403524,362.9848739495798,276.6648698179273,1,829.2285714285714,264.4133446078747
Nutsa Dzandzava,190,2,1.0,190.0,,190.0,0.0,1,779.0,343.6538956566621
Nutsa Sparsiashvili,0,1,1.0,,,,,1,480.0,
Nutsa Tokhadze,219,7,1.0,36.5,62.43957078648123,75.04761904761905,75.33131657043987,1,7.571428571428571,2.0701966780270626
Nyk Carnsew,278,7,0.8571428571428571,46.333333333333336,94.57413317956801,88.66666666666667,110.4149460782385,1,501.2857142857143,148.77243728338289
Ogar Monday,68,8,1.0,9.428571428571429,8.323804075404123,26.642857142857142,17.287927839379474,1,657.875,168.39531508583354
Oksana Akhmedova,0,1,1.0,,,,,1,454.0,
Olanrewaju Oyedeji,0,1,1.0,,,,,1,1061.0,
Oliver Rhodes,0,1,1.0,,,,,1,599.0,
Olivia Garrett,68,2,1.0,68.0,,68.0,0.0,1,739.5,132.22896808188437
Olivia Wang 王瑜婕,39,2,1.0,39.0,,39.0,0.0,1,501.0,268.70057685088807
Olufisoye Adenitan,81,9,1.0,9.75,7.4785407285493495,29.444444444444443,19.34259037639829,1,564.4444444444445,119.79994898904499
Oluwayemisi Dada,0,2,1.0,0.0,,0.0,0.0,1,299.5,7.7781745930520225
Ophelia Simonyan,57,22,1.0,2.7142857142857144,4.900437298271014,17.727272727272727,14.78676988248801,1,510.27272727272725,222.56923627281677
Ophélie Dénommée-Marchand,90,29,0.8275862068965517,2.7857142857142856,2.985857316641891,30.93103448275862,21.50186548015985,1,339.8965517241379,112.44215809142119
Oreratile Serunye,0,2,1.0,0.0,,0.0,0.0,1,380.5,33.23401871576773
Orla Dwyer,1131,32,1.0,36.03225806451613,47.94613913616524,349.5141129032258,260.6531958570686,1,1399.0625,544.8896270302466
Osiame Molefe,0,1,1.0,,,,,1,809.0,
Pablo Rougerie,1757,179,0.9273743016759777,9.376404494382022,8.9328255501849,626.7936727135773,446.13627412790083,1,1093.1396648044692,496.8207774223403
Pagella Politica,0,1,1.0,,,,,1,887.0,
Pallav Vyas,268,38,0.9736842105263158,6.702702702702703,8.621242707743809,94.56330014224751,70.81766836326372,1,449.39473684210526,169.29576541593323
Pallavi Kumar,524,21,0.8095238095238095,25.7,20.047574994444957,202.5142857142857,138.4511338436238,1,454.4761904761905,151.25958450545176
Pallavi Mishra,2146,376,0.9122340425531915,5.272,13.504827419717872,664.9399574468085,482.5724039283532,1,477.27659574468083,107.31425794108999
Panisa Aemocha,434,28,0.8928571428571429,15.703703703703704,13.61225357144978,157.93650793650792,108.32706301988661,1,495.39285714285717,104.82696122153784
Parul Goswami,0,1,1.0,,,,,1,320.0,
Pasika Khernamnuoy,224,17,0.8823529411764706,13.5625,9.542667341996157,72.80882352941177,51.52533852756935,1,392.4117647058824,75.53067160393304
Pathikrit Sanyal,76,82,0.6951219512195121,0.5679012345679012,1.128475427345876,25.647696476964768,18.298174424140317,1,387.8292682926829,98.8205512786361
Pathom Sangwongwanich,0,1,1.0,,,,,1,503.0,
Patricia Waldron,12,2,1.0,12.0,,12.0,0.0,1,737.5,429.21381618023435
Patrick Marley,0,1,1.0,,,,,1,744.0,
Patrick Mueller,91,4,0.5,30.333333333333332,19.5021366350801,53.833333333333336,27.491918004307294,1,712.25,64.9326574229024
Patrick Ngassa Piotie,0,1,1.0,,,,,1,1251.0,
Patrick Orsagos,727,21,0.7142857142857143,36.35,56.91385457079201,298.83809523809526,241.39405144402866,1,669.952380952381,310.23498774162726
Patrick Ryan,0,1,1.0,,,,,1,895.0,
Paul Hosford,224,4,1.0,74.33333333333333,103.90540569832416,115.33333333333333,96.6362020960859,1,1259.75,831.6266690448705
Paul Schloesser,42,2,1.0,42.0,,42.0,0.0,1,690.0,161.22034611053283
Paul Shalala,38,2,1.0,38.0,,38.0,0.0,1,1268.0,947.5230867899737
Paul Specht,2707,239,0.9497907949790795,11.373949579831933,11.665470430666527,819.3343412678879,598.3845273195029,1,956.1213389121339,323.9007750928713
Pavithra K M,0,1,1.0,,,,,1,1267.0,
Peris Gachahi,38,8,1.0,5.285714285714286,6.074928962939559,19.0,12.96974501346444,1,516.375,90.88287203082564
Petar Zivkovic,11,3,1.0,5.0,2.8284271247461903,7.0,3.265986323710904,1,578.3333333333334,206.71316681172812
Peter Cunliffe-Jones,3698,18,1.0,217.52941176470588,206.0731416412201,1147.3790849673203,906.3896564037808,1,637.0,430.7252433908624
Peter Gattuso,533,62,0.967741935483871,8.229508196721312,43.01100380236935,122.36224219989424,152.41932416077435,1,710.5967741935484,600.6259974742042
Peter Krouse,259,10,1.0,28.77777777777778,19.35702571275981,108.95555555555555,74.29369811933522,1,910.5,312.5085776600557
Peter Moses,0,1,1.0,,,,,1,323.0,
Petrie Jansen Van Vuuren,1672,10,1.0,185.77777777777777,284.8674155540511,694.5777777777778,535.6524780899931,1,1183.5,364.07363418834814
Petros Konstantinidis,424,12,0.9166666666666666,38.27272727272727,25.558133378988806,149.25757575757575,98.69900840834073,1,1008.0,321.3103851984303
Phil Galewitz,642,3,1.0,321.0,98.99494936611666,428.0,161.75495870812327,1,1338.3333333333333,235.7039103055639
Philile Ntombela,349,9,1.0,43.625,39.65183296069498,129.5,85.79805100091467,1,297.1111111111111,391.0480930922834
Philip Jankowski,399,2,0.5,399.0,,399.0,0.0,1,908.0,248.90158697766472
Phillip Anjorin,978,71,0.9859154929577465,13.557142857142857,23.26634424070791,248.99396378269617,192.01824916359857,1,622.2957746478874,312.00152904232453
Pippa Allen-Kinross,810,113,0.9380530973451328,7.232142857142857,13.371330189718263,216.108407079646,167.48528136585887,1,521.5929203539823,279.016820958885
Piyush Rai,0,1,1.0,,,,,1,823.0,
Polina Kulish,0,1,1.0,,,,,1,381.0,
Pooja Chaudhuri,478,18,0.8888888888888888,27.647058823529413,41.37774337803867,137.58823529411765,141.254025538647,1,1039.888888888889,674.0994767652348
Poorva Joshi,489,32,0.71875,15.32258064516129,29.112868972070515,134.07459677419354,119.12375172753694,1,403.71875,89.06765618917036
Popoola Ademola,0,1,1.0,,,,,1,403.0,
Poulami Kundu,563,32,0.8125,17.70967741935484,29.52083281163445,247.91532258064515,190.58024960475856,1,394.5625,96.7880749452788
Pragya Malhotra,157,49,0.8367346938775511,2.8541666666666665,3.897569255227004,60.94302721088435,42.90666962511758,1,382.8775510204082,97.19259930953704
Pragya Shukla,1087,122,0.8852459016393442,8.479338842975206,13.960121282635596,367.29589486519444,292.8367878759547,1,537.5573770491803,102.38664759765513
Prakriti Sharma,727,81,0.8888888888888888,8.6875,13.29756211596126,194.45895061728396,144.64307767704076,1,425.358024691358,138.07274429100548
Prateek Chakraborty,487,10,0.7,53.55555555555556,66.62978146277968,146.95555555555555,124.79564728085236,1,380.8,109.05941296172263
Pratibha,511,6,1.0,101.8,68.0969896544627,234.33333333333334,135.77268584742006,1,354.5,95.13516699938042
Pratyush Ranjan,0,1,1.0,,,,,1,2044.0,
Precious Ewuji,56,11,1.0,5.6,6.818276093624318,22.036363636363635,16.260340638681292,1,168.0,44.98444175490011
Prince E. Cooper,129,8,1.0,18.0,15.416441439796236,55.357142857142854,35.959515217726135,1,468.625,56.02789483819645
Priscilla Chan 陳琬琳,76,12,0.25,6.363636363636363,3.2641301221834667,30.303030303030305,19.365675427329084,1,516.4166666666666,198.95749127221455
Priya Pareek,290,8,1.0,40.714285714285715,41.96710730129127,118.78571428571429,76.6785298422936,1,403.25,71.29566205998391
Priyali Dhingra,0,1,1.0,,,,,1,380.0,
Prudence Lam ​​林采妍,67,9,0.1111111111111111,8.0,7.406560798180411,23.77777777777778,17.000181553133665,1,679.0,201.50992531386638
Psalm Mishael Taruc,127,7,0.8571428571428571,20.666666666666668,16.132782359737785,49.523809523809526,33.25746467961892,1,904.1428571428571,321.0012609380367
Purple Romero,1033,19,0.21052631578947367,56.888888888888886,77.78846798616094,397.97076023391816,283.9734034762379,1,762.8947368421053,909.6697749267065
Pushpita Dey,73,3,1.0,36.5,31.81980515339464,48.666666666666664,25.170529504870483,1,368.0,39.05124837953327
Qadaruddin Shishir,1110,30,0.8666666666666667,37.793103448275865,45.75195492337289,431.24827586206897,313.5369570187342,1,388.8666666666667,110.12868126324591
